ax,ay,az,gx,gy,gz
-0.09,-0.26,0.88,4.27,-11.96,8.36
-0.09,-0.26,0.89,4.33,-5.07,9.7
-0.09,-0.27,0.88,4.21,-2.56,9.83
-0.12,-0.29,0.86,3.54,1.28,9.22
-0.13,-0.29,0.85,2.93,4.58,8.36
-0.14,-0.29,0.85,1.95,7.63,7.45
-0.16,-0.3,0.84,0.37,11.41,5.68
-0.17,-0.3,0.83,-0.61,13.67,4.82
-0.16,-0.31,0.82,-1.83,14.53,4.27
-0.15,-0.32,0.81,-4.58,12.82,3.78
-0.14,-0.33,0.81,-6.71,11.35,3.78
-0.13,-0.33,0.82,-8.48,9.09,3.85
-0.13,-0.33,0.83,-11.23,4.76,3.48
-0.13,-0.32,0.85,-12.76,2.38,3.78
-0.13,-0.32,0.87,-14.1,0.67,4.46
-0.13,-0.32,0.88,-14.89,0.92,4.7
-0.12,-0.32,0.89,-14.28,3.05,5.25
-0.12,-0.32,0.91,-12.82,6.47,5.49
-0.11,-0.32,0.92,-10.93,8.54,5.74
-0.1,-0.33,0.93,-8.91,10.07,5.86
-0.09,-0.34,0.94,-5.86,11.84,5.68
-0.08,-0.34,0.94,-3.66,11.9,5.43
-0.07,-0.34,0.94,-1.59,11.17,5.0
-0.07,-0.34,0.95,0.73,10.01,4.27
-0.07,-0.33,0.96,2.5,10.8,3.91
-0.05,-0.33,0.97,4.09,11.78,3.78
-0.03,-0.33,0.99,5.19,13.18,3.36
-0.0,-0.33,1.03,4.64,12.63,3.78
0.03,-0.29,1.11,2.32,9.83,4.33
0.02,-0.26,1.16,-2.38,5.13,4.88
0.01,-0.24,1.18,-4.82,3.54,4.64
0.0,-0.23,1.18,-7.02,2.93,3.42
0.02,-0.22,1.18,-10.01,1.59,1.04
0.03,-0.21,1.2,-11.35,0.18,-0.31
0.03,-0.18,1.23,-12.45,-3.17,-2.5
0.0,-0.17,1.25,-12.21,-4.33,-4.09
-0.04,-0.16,1.25,-11.29,-3.42,-6.04
-0.11,-0.16,1.21,-8.18,4.7,-8.79
-0.13,-0.16,1.16,-4.82,13.73,-9.52
-0.13,-0.15,1.08,-1.46,22.34,-8.06
-0.13,-0.17,1.04,2.08,31.31,-8.24
-0.13,-0.19,1.0,6.1,35.46,-9.22
-0.11,-0.19,0.94,10.74,39.92,-7.87
-0.07,-0.2,0.92,12.45,37.78,-6.29
-0.01,-0.21,0.9,14.95,27.1,-5.07
0.05,-0.21,0.9,15.75,15.38,-4.76
0.1,-0.2,0.9,14.95,-0.18,-3.42
0.13,-0.17,0.9,12.51,-22.58,-0.24
0.13,-0.15,0.91,11.11,-32.71,1.65
0.14,-0.13,0.93,10.01,-39.06,2.99
0.15,-0.09,0.97,8.54,-43.76,5.07
0.14,-0.06,0.99,7.57,-43.33,6.23
0.13,-0.06,1.01,5.92,-40.95,6.96
0.07,-0.06,1.0,3.72,-28.81,7.14
0.05,-0.06,1.0,2.87,-16.24,6.77
0.03,-0.08,0.99,1.83,-2.99,6.04
0.01,-0.11,0.97,0.61,16.72,4.7
0.01,-0.13,0.97,0.31,27.47,3.36
0.03,-0.16,0.96,-0.61,34.24,1.89
0.02,-0.18,0.95,-2.56,37.05,-1.4
0.03,-0.2,0.95,-4.39,35.1,-3.05
0.02,-0.21,0.94,-6.59,29.66,-5.43
-0.0,-0.22,0.94,-9.46,19.65,-8.0
-0.02,-0.22,0.94,-11.35,13.12,-9.64
-0.05,-0.22,0.93,-13.55,4.88,-12.94
-0.07,-0.23,0.92,-14.28,0.55,-11.78
-0.08,-0.22,0.92,-14.59,-2.69,-11.29
-0.07,-0.22,0.91,-14.34,-7.26,-9.28
-0.07,-0.23,0.9,-13.67,-10.5,-4.76
-0.05,-0.19,0.9,-13.37,-12.63,-3.72
-0.04,-0.19,0.9,-12.33,-15.69,-1.83
-0.03,-0.16,0.9,-12.02,-17.27,-0.92
-0.03,-0.17,0.89,-11.17,-19.9,3.05
-0.03,-0.16,0.89,-10.68,-20.45,5.0
-0.01,-0.16,0.88,-9.16,-19.1,6.9
-0.02,-0.17,0.88,-8.0,-16.72,8.12
-0.02,-0.17,0.87,-6.29,-13.06,9.64
-0.02,-0.2,0.89,-3.91,-8.0,10.13
-0.01,-0.22,0.9,-2.56,-5.92,11.05
-0.0,-0.24,0.92,-1.1,-3.91,10.62
0.01,-0.26,0.93,1.04,-3.54,10.86
0.02,-0.28,0.93,1.53,-5.49,10.99
-0.0,-0.31,0.94,1.83,-6.9,11.47
0.0,-0.32,0.95,2.2,-6.47,12.08
0.01,-0.33,0.96,2.01,-6.77,12.7
0.01,-0.33,0.99,2.14,-6.59,12.82
0.01,-0.33,1.01,2.75,-6.41,12.39
0.01,-0.33,1.04,3.17,-7.75,11.84
-0.01,-0.32,1.06,3.42,-9.64,10.99
-0.0,-0.31,1.07,2.99,-10.74,10.5
0.01,-0.31,1.09,1.4,-12.63,10.5
0.01,-0.27,1.16,-1.77,-17.09,10.93
-0.0,-0.24,1.19,-3.54,-20.26,10.86
-0.02,-0.23,1.22,-5.55,-23.44,10.38
-0.02,-0.23,1.23,-6.35,-24.66,10.44
-0.0,-0.22,1.27,-7.45,-26.61,10.62
-0.02,-0.19,1.28,-8.73,-30.33,11.29
-0.04,-0.15,1.27,-8.67,-31.25,11.29
-0.1,-0.08,1.22,-6.35,-27.16,10.93
-0.13,-0.04,1.17,-3.05,-20.69,10.62
-0.16,0.0,1.08,4.33,-5.92,11.11
-0.17,0.02,1.03,10.19,5.19,11.96
-0.16,0.03,0.97,15.26,15.87,13.18
-0.15,0.03,0.92,21.42,30.52,15.14
-0.12,0.02,0.9,24.23,37.84,16.54
-0.08,-0.0,0.87,25.63,38.7,19.78
-0.07,-0.01,0.83,23.8,39.18,21.97
-0.04,-0.04,0.82,23.38,37.54,21.85
0.01,-0.07,0.82,20.32,30.15,22.64
0.02,-0.11,0.83,13.0,13.98,22.95
0.02,-0.13,0.85,8.85,5.07,21.48
0.02,-0.16,0.87,4.58,-3.05,18.98
-0.02,-0.19,0.88,-2.5,-12.82,15.08
-0.03,-0.2,0.88,-6.96,-16.66,12.21
-0.04,-0.18,0.91,-12.39,-20.02,6.35
-0.04,-0.18,0.93,-14.22,-19.1,3.23
-0.05,-0.15,0.96,-15.87,-17.4,3.17
-0.05,-0.15,0.97,-16.17,-13.31,1.34
-0.06,-0.15,0.96,-15.93,-11.35,1.46
-0.08,-0.15,0.94,-14.28,-7.57,1.53
-0.09,-0.16,0.93,-13.06,-5.25,2.87
-0.1,-0.17,0.92,-11.54,-3.05,4.33
-0.1,-0.18,0.93,-8.97,0.79,6.41
-0.11,-0.2,0.93,-7.14,2.81,8.48
-0.11,-0.22,0.93,-5.49,4.94,9.83
-0.11,-0.24,0.91,-3.3,7.51,12.27
-0.1,-0.25,0.9,-2.26,7.39,13.49
-0.09,-0.28,0.89,-1.77,5.98,14.28
-0.09,-0.28,0.88,-0.73,1.95,16.05
-0.09,-0.27,0.88,0.37,0.18,15.14
-0.08,-0.29,0.87,1.28,-3.85,14.04
-0.09,-0.29,0.85,2.44,-4.88,13.67
-0.08,-0.3,0.82,3.48,-4.58,12.7
-0.08,-0.32,0.81,4.15,-3.91,11.29
-0.07,-0.32,0.81,4.58,-2.62,10.13
-0.04,-0.33,0.84,4.82,-1.77,8.85
-0.03,-0.33,0.87,4.64,-3.36,6.77
-0.03,-0.33,0.89,4.39,-5.07,5.8
-0.01,-0.32,0.9,4.21,-7.02,3.97
-0.0,-0.31,0.91,4.27,-8.3,2.56
0.0,-0.29,0.94,4.33,-10.07,1.28
0.0,-0.27,0.96,4.76,-12.76,-0.67
-0.01,-0.25,0.98,5.37,-13.79,-2.01
-0.01,-0.23,1.01,6.71,-14.1,-4.94
-0.03,-0.22,1.01,7.51,-13.06,-6.9
-0.06,-0.22,1.0,8.67,-8.79,-8.79
-0.09,-0.23,0.97,10.07,2.5,-10.86
-0.08,-0.24,0.98,9.46,9.95,-11.78
-0.06,-0.23,1.02,7.39,14.47,-11.96
-0.05,-0.23,1.07,1.89,15.44,-11.66
-0.06,-0.23,1.11,-1.77,14.95,-11.54
-0.05,-0.23,1.17,-6.84,11.66,-11.05
-0.04,-0.23,1.19,-10.07,7.69,-10.19
-0.04,-0.2,1.22,-12.33,3.97,-8.73
-0.04,-0.18,1.23,-13.18,-0.79,-7.02
-0.04,-0.15,1.22,-12.82,-3.54,-6.77
-0.08,-0.12,1.18,-10.44,-4.58,-7.32
-0.1,-0.11,1.13,-8.12,-1.1,-8.3
-0.1,-0.11,1.07,-4.09,9.16,-10.19
-0.09,-0.11,1.06,-1.16,16.17,-11.23
-0.08,-0.12,1.05,1.16,21.36,-12.15
-0.06,-0.12,1.05,3.3,26.31,-13.49
-0.03,-0.14,1.04,4.33,25.33,-12.63
-0.01,-0.12,1.02,1.89,21.06,-11.9
0.0,-0.14,1.01,3.42,14.89,-15.56
0.03,-0.14,1.0,2.87,6.41,-15.5
0.01,-0.12,0.97,0.43,-2.5,-14.47
0.0,-0.12,0.95,-1.22,-8.06,-14.95
0.0,-0.12,0.94,-2.01,-10.01,-15.56
-0.02,-0.11,0.95,-4.21,-10.07,-15.32
-0.02,-0.1,0.95,-5.68,-3.91,-13.98
-0.02,-0.1,0.95,-5.43,-0.24,-12.94
-0.0,-0.09,0.95,-5.0,2.08,-10.8
0.0,-0.1,0.95,-4.88,1.34,-9.77
-0.01,-0.11,0.93,-4.33,0.06,-9.77
-0.02,-0.12,0.91,-3.72,-0.37,-9.64
-0.03,-0.13,0.9,-3.42,-0.06,-9.77
-0.05,-0.14,0.89,-2.44,2.44,-9.16
-0.05,-0.14,0.89,-1.83,4.27,-9.03
-0.03,-0.15,0.88,-1.1,4.76,-8.18
-0.03,-0.16,0.88,-0.43,2.99,-7.32
-0.02,-0.17,0.88,-0.12,0.79,-6.41
-0.0,-0.18,0.88,0.55,-4.52,-5.0
-0.01,-0.17,0.89,0.73,-8.97,-3.85
-0.03,-0.15,0.88,1.53,-10.86,-3.48
-0.04,-0.15,0.88,1.89,-11.78,-2.14
-0.06,-0.14,0.87,2.93,-10.44,0.61
-0.05,-0.14,0.86,4.76,-6.1,1.4
-0.04,-0.15,0.86,5.74,-3.97,1.89
-0.04,-0.17,0.87,6.23,-3.36,2.99
-0.04,-0.17,0.89,6.16,-4.82,3.54
-0.04,-0.18,0.91,5.86,-7.14,4.09
-0.04,-0.19,0.92,4.88,-9.83,4.7
-0.03,-0.19,0.93,3.66,-10.56,5.13
-0.04,-0.19,0.97,2.32,-7.39,6.1
-0.05,-0.19,1.0,1.34,-2.5,6.59
-0.07,-0.19,1.04,0.73,6.96,6.71
-0.07,-0.2,1.05,0.67,11.96,5.74
-0.07,-0.22,1.06,0.73,15.62,4.39
-0.05,-0.23,1.08,1.89,18.13,2.14
-0.04,-0.24,1.1,2.81,16.48,1.1
-0.02,-0.24,1.13,2.87,11.84,0.98
-0.01,-0.23,1.19,1.59,-0.61,2.5
-0.03,-0.21,1.23,0.49,-9.52,4.58
-0.06,-0.2,1.26,-0.61,-16.05,7.02
-0.06,-0.18,1.28,-1.28,-21.06,10.62
-0.06,-0.17,1.3,-1.71,-23.13,13.49
-0.08,-0.13,1.31,-1.46,-24.66,15.99
-0.11,-0.11,1.28,0.79,-22.89,18.07
-0.13,-0.08,1.25,3.91,-19.96,18.13
-0.17,-0.06,1.17,9.83,-14.28,16.91
-0.19,-0.05,1.11,14.71,-8.24,15.56
-0.16,-0.03,1.01,19.71,-2.62,14.22
-0.16,-0.03,0.97,24.35,4.03,13.06
-0.15,-0.02,0.93,26.18,8.91,13.0
-0.1,-0.02,0.9,26.67,11.29,13.98
-0.08,-0.02,0.88,24.84,9.16,14.77
-0.07,-0.03,0.84,22.34,6.65,15.75
-0.05,-0.05,0.82,18.07,3.3,18.55
-0.06,-0.06,0.8,13.18,1.04,20.02
-0.06,-0.08,0.79,9.03,0.37,20.14
-0.05,-0.12,0.78,2.26,-2.38,22.28
-0.05,-0.13,0.79,-3.54,-4.58,23.93
-0.06,-0.15,0.81,-8.91,-4.94,24.35
-0.06,-0.15,0.82,-15.38,-5.43,23.5
-0.06,-0.16,0.83,-18.43,-6.41,23.68
-0.05,-0.14,0.85,-21.55,-11.35,25.02
-0.04,-0.14,0.86,-23.19,-17.27,25.51
-0.06,-0.14,0.86,-24.66,-23.5,25.57
-0.1,-0.14,0.85,-26.37,-25.82,25.27
-0.12,-0.15,0.84,-26.25,-21.73,24.41
-0.13,-0.16,0.85,-25.57,-11.78,23.32
-0.14,-0.18,0.85,-25.09,-4.03,22.95
-0.14,-0.19,0.87,-23.19,7.93,22.83
-0.12,-0.21,0.88,-21.85,11.96,22.77
-0.09,-0.23,0.88,-21.18,11.78,22.58
-0.09,-0.24,0.87,-19.78,10.25,21.06
-0.1,-0.26,0.85,-18.55,9.89,19.65
-0.11,-0.28,0.82,-17.27,9.4,18.43
-0.12,-0.3,0.82,-15.69,10.01,16.72
-0.12,-0.31,0.82,-14.59,12.27,15.14
-0.1,-0.33,0.85,-12.33,15.81,12.76
-0.08,-0.33,0.88,-10.74,15.75,11.29
-0.07,-0.34,0.9,-9.46,12.94,9.52
-0.05,-0.34,0.92,-7.14,6.04,7.14
-0.05,-0.34,0.93,-5.25,0.67,6.23
-0.03,-0.33,0.94,-3.3,-4.52,5.68
-0.02,-0.32,0.98,-0.24,-10.68,5.98
-0.0,-0.3,1.01,2.08,-13.43,6.1
-0.0,-0.27,1.07,4.7,-15.2,6.41
-0.02,-0.25,1.1,8.42,-16.6,7.08
-0.07,-0.23,1.12,11.35,-14.71,7.81
-0.13,-0.23,1.12,16.78,-2.44,7.45
-0.11,-0.23,1.13,21.3,8.48,4.52
-0.11,-0.26,1.13,24.54,17.7,1.77
-0.1,-0.31,1.14,28.14,28.2,-1.4
-0.06,-0.33,1.18,28.32,30.03,-2.56
0.01,-0.32,1.26,26.06,24.54,-3.97
0.03,-0.3,1.32,23.74,12.39,-4.58
0.02,-0.28,1.35,20.81,-3.6,-4.09
-0.0,-0.24,1.36,20.39,-10.38,-3.48
-0.05,-0.2,1.33,21.18,-12.51,-3.54
-0.1,-0.19,1.27,22.95,-7.2,-5.25
-0.14,-0.18,1.2,24.6,1.53,-7.26
-0.15,-0.17,1.09,27.1,15.75,-10.86
-0.16,-0.17,1.04,28.75,23.99,-13.49
-0.16,-0.19,0.99,30.7,35.58,-18.13
-0.11,-0.19,0.97,31.13,39.0,-21.42
-0.03,-0.19,0.95,29.11,34.24,-25.09
0.01,-0.18,0.93,26.61,27.1,-25.76
0.05,-0.16,0.89,23.07,17.46,-25.51
0.08,-0.14,0.86,16.36,0.43,-24.29
0.09,-0.13,0.85,12.76,-10.74,-22.83
0.08,-0.11,0.84,8.12,-22.34,-20.94
0.04,-0.11,0.82,1.89,-30.88,-20.94
0.02,-0.11,0.81,-1.04,-30.82,-19.47
0.01,-0.1,0.79,-7.45,-24.78,-16.91
0.0,-0.1,0.79,-10.86,-18.62,-16.17
0.01,-0.1,0.82,-13.55,-14.22,-15.62
-0.01,-0.1,0.83,-16.97,-10.56,-14.16
-0.02,-0.11,0.83,-18.13,-7.87,-12.02
-0.03,-0.13,0.81,-19.71,-6.29,-9.34
-0.02,-0.14,0.81,-20.57,-6.04,-8.73
-0.02,-0.15,0.82,-21.24,-5.62,-8.85
-0.03,-0.15,0.83,-21.36,-5.19,-9.95
-0.05,-0.15,0.86,-21.12,-5.0,-10.13
-0.07,-0.15,0.87,-20.2,-3.23,-10.01
-0.08,-0.15,0.88,-19.17,-0.67,-9.22
-0.08,-0.16,0.87,-18.31,2.2,-7.57
-0.08,-0.16,0.87,-17.03,5.68,-4.15
-0.06,-0.17,0.86,-17.03,5.98,-1.22
-0.06,-0.18,0.87,-17.21,6.16,1.83
-0.06,-0.18,0.88,-15.5,7.69,4.15
-0.05,-0.19,0.88,-15.2,6.23,6.47
-0.08,-0.19,0.87,-14.83,3.85,8.85
-0.08,-0.2,0.86,-13.85,3.72,10.25
-0.07,-0.2,0.86,-13.18,3.36,11.41
-0.06,-0.2,0.87,-12.76,1.83,13.55
-0.06,-0.2,0.88,-12.39,1.1,15.08
-0.05,-0.19,0.9,-11.84,0.49,16.97
-0.04,-0.2,0.93,-10.93,-1.71,19.59
-0.03,-0.2,0.95,-10.99,-4.33,20.94
-0.03,-0.2,0.99,-10.86,-6.59,22.16
-0.03,-0.2,1.02,-10.19,-7.87,23.01
-0.06,-0.2,1.04,-9.77,-5.37,22.77
-0.1,-0.2,1.07,-7.63,4.39,22.22
-0.1,-0.2,1.09,-5.8,11.29,21.36
-0.09,-0.21,1.13,-3.91,17.4,20.57
-0.06,-0.21,1.17,-1.04,21.61,19.78
-0.03,-0.22,1.21,-0.67,19.1,20.08
0.02,-0.21,1.28,-2.56,9.4,22.52
0.02,-0.19,1.34,-5.0,1.16,24.96
-0.01,-0.16,1.4,-6.9,-5.43,27.53
-0.02,-0.14,1.42,-8.0,-12.08,30.15
-0.07,-0.1,1.41,-7.81,-13.67,30.94
-0.11,-0.07,1.37,-4.64,-8.79,31.56
-0.13,-0.05,1.32,-1.22,-3.36,30.88
-0.17,-0.01,1.21,5.31,5.25,30.03
-0.19,0.0,1.13,9.83,11.66,28.99
-0.2,0.02,1.03,14.59,19.53,27.47
-0.19,0.02,0.99,20.02,31.37,27.65
-0.16,0.02,0.95,22.64,35.77,28.81
-0.09,0.01,0.91,24.05,32.53,31.43
-0.06,0.0,0.89,23.99,25.57,32.29
-0.04,-0.01,0.87,22.71,17.09,32.96
-0.04,-0.03,0.84,19.23,3.66,34.42
-0.04,-0.05,0.82,16.17,-4.27,35.89
-0.05,-0.08,0.8,11.66,-11.17,38.02
-0.05,-0.1,0.8,4.88,-16.78,38.64
-0.04,-0.12,0.82,0.98,-20.45,39.37
-0.02,-0.13,0.85,-5.62,-27.47,40.04
-0.03,-0.13,0.85,-9.22,-30.82,39.37
-0.05,-0.13,0.86,-11.66,-32.23,38.57
-0.06,-0.14,0.86,-13.92,-29.66,38.33
-0.07,-0.14,0.86,-14.59,-24.96,39.0
-0.07,-0.14,0.87,-14.89,-16.85,39.73
-0.08,-0.14,0.87,-14.77,-11.6,39.98
-0.09,-0.15,0.88,-14.83,-4.88,39.49
-0.1,-0.16,0.89,-14.71,-0.79,38.7
-0.1,-0.19,0.9,-14.34,2.14,38.02
-0.11,-0.2,0.9,-13.61,3.78,36.07
-0.12,-0.21,0.9,-12.76,4.88,34.91
-0.12,-0.23,0.88,-11.6,5.19,32.53
-0.13,-0.24,0.86,-10.38,5.37,31.74
-0.15,-0.27,0.83,-8.24,7.26,31.13
-0.14,-0.28,0.82,-7.2,8.0,30.58
-0.12,-0.3,0.83,-6.59,7.45,30.64
-0.11,-0.31,0.84,-6.41,1.95,29.91
-0.11,-0.31,0.86,-6.53,-3.05,29.05
-0.11,-0.31,0.87,-6.23,-10.07,27.28
-0.1,-0.31,0.87,-5.55,-13.55,26.0
-0.1,-0.29,0.87,-3.6,-15.38,24.41
-0.08,-0.27,0.87,-2.38,-15.99,24.17
-0.05,-0.23,0.9,-0.55,-18.8,24.05
-0.03,-0.21,0.94,0.85,-21.85,23.62
-0.03,-0.17,1.01,3.23,-25.57,22.03
-0.05,-0.15,1.03,5.49,-25.02,20.69
-0.1,-0.14,1.03,9.46,-16.48,19.29
-0.14,-0.15,1.01,12.33,-4.58,19.04
-0.15,-0.16,1.0,15.14,9.46,19.04
-0.13,-0.2,1.01,16.48,27.95,19.78
-0.08,-0.23,1.05,15.08,35.46,20.39
-0.01,-0.26,1.12,11.23,36.01,21.42
0.08,-0.27,1.25,3.05,22.4,23.86
0.11,-0.25,1.34,-1.46,6.41,25.21
0.12,-0.22,1.4,-4.82,-12.51,25.94
0.11,-0.16,1.43,-7.14,-38.21,26.25
0.05,-0.11,1.41,-7.32,-47.06,26.12
-0.08,-0.05,1.33,-5.62,-45.78,25.94
-0.16,-0.03,1.25,-1.22,-26.18,25.45
-0.22,-0.03,1.18,2.14,-5.31,24.35
-0.21,-0.05,1.14,7.51,26.86,21.06
-0.18,-0.07,1.12,10.13,43.58,18.98
-0.14,-0.09,1.1,12.21,55.42,17.09
-0.06,-0.12,1.04,14.83,59.39,15.75
-0.01,-0.13,1.0,15.81,53.89,15.62
0.04,-0.15,0.97,15.93,42.72,15.44
0.09,-0.16,0.92,15.38,19.04,14.22
0.12,-0.16,0.9,14.4,1.89,13.18
0.13,-0.15,0.88,12.88,-14.04,12.63
0.12,-0.13,0.88,9.95,-32.1,11.54
0.1,-0.11,0.87,8.18,-39.43,10.68
0.06,-0.08,0.87,6.59,-42.3,9.95
0.04,-0.06,0.86,4.21,-38.45,9.22
0.03,-0.04,0.86,3.23,-31.13,9.46
0.04,-0.03,0.86,2.5,-21.97,10.07
0.04,-0.04,0.85,1.65,-7.63,11.29
0.06,-0.04,0.85,1.22,-0.43,12.27
0.06,-0.07,0.86,0.67,4.27,12.94
0.06,-0.09,0.87,0.24,7.87,14.04
0.07,-0.1,0.87,-0.12,6.96,14.83
0.07,-0.13,0.86,-0.92,4.7,15.26
0.05,-0.14,0.85,-2.01,1.89,16.36
0.04,-0.15,0.85,-2.81,1.53,17.46
0.02,-0.15,0.84,-4.21,3.3,19.53
0.01,-0.16,0.85,-4.82,5.19,20.69
0.01,-0.18,0.88,-5.49,5.8,21.3
0.0,-0.19,0.88,-6.29,6.16,21.61
0.01,-0.19,0.89,-6.41,5.62,21.85
0.01,-0.21,0.89,-6.65,4.27,22.16
0.01,-0.21,0.9,-7.02,2.38,22.28
0.01,-0.22,0.9,-7.08,0.24,22.16
0.01,-0.23,0.91,-7.57,-4.15,21.85
0.01,-0.23,0.91,-7.69,-6.16,21.36
0.01,-0.23,0.94,-7.32,-6.84,20.87
0.01,-0.24,0.96,-6.59,-6.84,19.96
0.01,-0.25,0.97,-5.98,-6.53,19.29
0.01,-0.27,0.99,-4.64,-5.43,18.49
0.02,-0.28,0.99,-4.09,-5.68,18.13
0.02,-0.28,1.02,-3.36,-6.84,17.88
0.03,-0.28,1.03,-1.95,-8.3,17.64
0.03,-0.28,1.04,-1.22,-11.05,17.33
0.02,-0.27,1.04,0.73,-13.85,16.85
0.02,-0.26,1.03,2.2,-13.92,16.36
-0.01,-0.25,1.03,3.85,-12.33,16.3
-0.01,-0.25,1.03,6.47,-9.28,16.54
-0.01,-0.24,1.04,7.87,-8.48,16.24
-0.03,-0.23,1.06,9.28,-8.18,15.93
-0.03,-0.22,1.08,9.77,-8.85,15.99
-0.04,-0.2,1.09,9.4,-10.74,17.52
-0.05,-0.18,1.1,8.85,-12.15,19.41
-0.05,-0.16,1.12,7.81,-13.37,21.67
-0.04,-0.16,1.14,5.31,-13.67,26.18
-0.03,-0.15,1.18,2.75,-13.79,30.33
0.01,-0.11,1.27,-0.61,-15.44,35.89
0.02,-0.09,1.29,-2.01,-18.55,38.7
-0.01,-0.05,1.26,-2.08,-21.91,40.22
-0.06,-0.03,1.18,0.18,-20.87,39.61
-0.14,-0.04,1.03,3.48,-12.76,37.9
-0.14,-0.04,0.96,8.48,3.11,34.85
-0.09,-0.07,0.94,11.35,14.47,30.88
-0.04,-0.06,0.95,12.7,19.04,26.43
-0.01,-0.06,0.95,11.6,12.45,25.7
-0.03,-0.04,0.95,9.22,7.32,26.06
-0.04,-0.06,0.93,8.12,2.26,26.25
-0.03,-0.06,0.91,5.37,-3.36,28.5
-0.05,-0.08,0.87,2.14,-6.59,31.68
-0.05,-0.1,0.85,-1.22,-5.68,35.1
-0.05,-0.12,0.86,-4.15,-6.04,36.25
-0.07,-0.15,0.86,-8.36,-6.1,36.87
-0.08,-0.15,0.87,-11.11,-5.74,34.67
-0.07,-0.17,0.88,-12.88,-4.7,35.95
